content,followers,following,retweet,created_at,troll
@locojass https://t.co/2pqFnzV8Yr,198,312,False,2019-08-17 14:39:06,False
Entonces ya nos dieron más fama de choros en España 🙄 https://t.co/o27pRBlWnJ,198,312,False,2019-08-17 13:42:35,False
RT @el_pais: Vídeo | Un hombre aprovecha el momento de rezo de una mujer para robarle en una iglesia https://t.co/ICQ6p5I3vT,198,312,True,2019-08-17 13:42:07,False
@bbcmundo Por si acaso el contratista fue #Odebrecht  ? Preguntó porque acá nos pasó 😡,198,312,False,2019-08-17 12:58:29,False
RT @OficialYuri: Totalmente de acuerdo!... me hacen un ladito? https://t.co/J19jW3dHsG,1129,705,True,2019-08-16 20:45:02,False
RT @OficialYuri: Familia!... participen para escuchar antes que nadie #UnaMentiraMás. Chequen las bases y no se queden fuera... https://t.c…,1129,705,True,2019-08-16 18:51:26,False
RT @OficialYuri: “... La Paz es simplemente dejarte amar... por Dios...” #ibiza https://t.co/yOMj8JqIgv,1129,705,True,2019-08-15 15:34:42,False
RT @WestWoodEntt: ¡Estén atentos! 😲 @OficialYuri 🔜🔜🔜 23/08/19 https://t.co/olFBIOA1pl,1129,705,True,2019-08-14 00:27:17,False
@OficialYuri Que emoción ; ya quiero escucharla 😍🔝👌,1129,705,False,2019-08-13 19:56:03,False
RT @OficialYuri: #Próximamente... Estén al pendiente; mi familia!... https://t.co/SKXcqPR4gg,1129,705,True,2019-08-13 19:55:04,False
RT @OficialYuri: “... viajar es vivir...” #Girona https://t.co/IJgATSImvj,1129,705,True,2019-08-12 18:47:50,False
RT @yurimexicofans: ⚠️ATENCIÓN YURIFAMILIA⚠️ Debido al gran éxito; @OficialYuri regresa al musical más exitoso @catselmusicalmx 🐱este 17 y…,1129,705,True,2019-08-12 00:26:14,False
RT @silvnavarro: En el cumple de uno de los seres más bellos que hay sobre la faz de la tierra @LaCampomanes   Con mis favoritos; partes de…,1129,705,True,2019-08-11 21:04:52,False
RT @OficialYuri: Mi familia!... ya es viernes y les tengo una sorpresa en mi perfil de @SpotifyMexico @Spotify... muy pronto muchas sorpres…,1129,705,True,2019-08-09 17:52:16,False
@CNT_TeAyuda Mis datos son los mismos de esta cuenta y más bien la pregunta es porque se envía mensaje que se activa servicio que no he solicitado,539,450,False,2019-08-16 19:48:32,False
Porque @CNT_EC envía mensaje que activa Deezer que años atrás desactive su servicio porque nunca utilizaba y me cobraban monto adicional https://t.co/l2ErgDgnfI,539,450,False,2019-08-16 19:36:08,False
Cuantas cámaras de video vigilancia funcionan realmente en #Cuenca se está dando una eficaz lucha contra la delincuencia? Existe un progresivo trabajo articulado de los entes de seguridad Policía/Militares/P.Municipal imagino que la inquietud es de todos https://t.co/nN25kIKp7C,539,450,False,2019-08-16 18:28:30,False
Nuevamente las vías se llenan de sangre; tres accidentes de buses dejan 5 muertos y 63 heridos en últimas 24 horas. ► https://t.co/kCravozpdn https://t.co/kSQuUeHoz1,539,450,False,2019-08-16 18:15:32,False
Baja temperatura en #Cuenca y con tendencia a a descender más en horas de la madrugada https://t.co/7UEWTNig8d,539,450,False,2019-08-16 01:59:37,False
Lo ideal sería  que dicho CPCCS deje de funcionar https://t.co/aM0P3XDf2g,539,450,False,2019-08-15 17:25:39,False
Goooll de Independiente del Valle 1-0 ante Independiente de Argentina global 2-2 segundo tiempo #CopaSudamericana https://t.co/miM2BquroZ,539,450,False,2019-08-14 02:13:13,False
Gobernación del Azuay informa que su cuenta de twitter sufrió un ataque cibernético https://t.co/fBzGipgG3J,539,450,False,2019-08-13 23:11:04,False
Primera vez que coincido con la Ministra Romo; hay que dar total apoyo al agente policial; solo esperemos no quede en palabras https://t.co/fVbGv4WAem,539,450,False,2019-08-13 23:08:42,False
Ojalá sea notable la baja de precio en las tiendas  y no de un goteo de dólares https://t.co/pemoTWcZTk,539,450,False,2019-08-13 20:21:38,False
@JohanRosero Ya quiero que me lleves mañana al Estadio Deportivo Cali,1248,787,False,2019-08-18 01:09:06,False
RT @TyCSports: ¡NO BUSQUEN MÁS! Acá tenemos al mejor atajador de penales de la historia. https://t.co/L2Slex43U8,1248,787,True,2019-08-17 17:20:48,False
@DIRECTVCo Por eso mismo; escribo por acá porque me dejan esperando más de 20 minutos al teléfono.,1248,787,False,2019-08-15 17:49:50,False
@DIRECTVCo Y entonces??? Me van a dejar esperando otro día más? Para que dicen que escriba al DM si uno lo hace y no pasa nada.,1248,787,False,2019-08-15 17:40:51,False
@Alejo_fg7 @MisterCuero @JohanRosero Ok solo él,1248,787,False,2019-08-15 15:28:20,False
¡Descarga la aplicación Wish y utiliza el código de promoción smmxzhz en tu primer pedido para recibir hasta el 50% de descuento! Obtén la app aquí: https://t.co/YaxgJQFCL7,1248,787,False,2019-08-15 05:34:12,False
@GUEVARA10ANDRES @Americaenlared Se apoderó de la risa de @YeimisEcheverry,1248,787,False,2019-08-15 02:58:26,False
@JohanRosero Shiiiiiiiiiiiii. La banda vuelve a Palmaseca 🙊🥰,1248,787,False,2019-08-15 02:56:56,False
Esto es DI VI NO https://t.co/XGAoioAl1O,1248,787,False,2019-08-15 02:02:55,False
Gol del Cali 💚,1248,787,False,2019-08-14 22:12:29,False
RT @PedroeldeTuiter: Yo queriendo entrar a tu corazón 💔 https://t.co/ANlXe5ZVNw,58,433,True,2019-08-05 14:24:58,False
RT @PrensaMonaPuta: Y los que más critican la clasificación de LDU son los que hasta ahora no saben como se inscribe un jugador para torneo…,58,433,True,2019-07-31 19:03:09,False
RT @jedi_re: Lo que mas destaco es termina la carrera y se vira a saludar; Esto es Cultura y disciplina Srs https://t.co/9eSuuXqds2,58,433,True,2019-07-15 13:43:40,False
@DomeMoya Gracias :3,58,433,False,2019-07-11 12:27:17,False
RT @LoroHomero: Viviendo #Quitunes ; desde el centro histórico; el arte ; la música ; el baile 💃 https://t.co/1glBKaYdAn,58,433,True,2019-07-02 18:43:36,False
@ShellmyMusic Si me a pasado; pero no todos los días son #lunes y después de amanecer vendrán mejores cosas; mejores días y nuevas oportunidades 🤗 abrazos ...,58,433,False,2019-07-02 12:14:28,False
Otra ves demostrando que son los líderes @daddy_yankee @wisinyyandel @WisinOficial @yandeloficial  https://t.co/KZPOtTkBqk https://t.co/RaobWs7pBs,58,433,False,2019-06-28 14:13:21,False
@MarcoNavarroB @ClaroEcua @Rodrigoperiodis @tomebamba @JohnMachado86 @jorgepiedrac @QuejasCuenca No solucionan nada; yo hice un reclamo y me dijeron que apague mi teléfono que vuelva a encender. En el sector de la Chola Cuencana #Cuenca pésima cobertura. Me cambié a claro para mejorar. Pero no es así,58,433,False,2019-06-25 23:55:37,False
Queda claro que @ClaroEcua esta en decadencia. Fatal cobertura; señales pone en conocimiento y nada 🧐🧐 https://t.co/RhjZoPo4rj,58,433,False,2019-06-24 20:00:18,False
RT @gum_ii: Chale... ¿Pues cuál es el problema con ver anime y ser scout? Y no. No vendemos galletas. Sembramos y mantenemos valores que a…,58,433,True,2019-06-24 14:45:07,False
😍😪 https://t.co/mfGjXUWWBg,633,511,False,2019-08-17 15:35:21,False
Realizing that the diet is not working. https://t.co/oP5AZJr2pO,633,511,False,2019-08-17 05:24:44,False
@citlapilcod Jajajajaja estas son las lecciones de las buenas; te hacen mejor ❤️,633,511,False,2019-08-16 06:19:58,False
Uno puede juzgar un restaurante por sus papas fritas; si son buenas... buen restaurante; si son malas... ni para que volver. https://t.co/v3UQbVAIbp,633,511,False,2019-08-16 02:10:36,False
RT @noahcent: TATB2 - Feb 12th  TATB3 almost finished https://t.co/f2XClbKHwP,633,511,True,2019-08-16 01:35:43,False
https://t.co/Pq2TNkQZxH,633,511,False,2019-08-15 14:53:20,False
RT @queweytancursi: Que débiles somos cuando queremos a alguien,633,511,True,2019-08-15 06:00:44,False
Quiero yogurt con pan de yuca.,633,511,False,2019-08-14 03:23:03,False
https://t.co/GB2EyTJ8V9,633,511,False,2019-08-14 03:05:15,False
Sometimes we’re just afraid.,633,511,False,2019-08-13 07:05:48,False
RT @Lguillenmoreno: Esta tarde frente al Colegio Benigno Malo; fui testigo de la altanería y agresividad de 2 jóvenes venezolanos frente a…,76,183,True,2019-08-11 18:00:38,False
#friki #weedkeend ! https://t.co/bRQjnqRFdT,76,183,False,2019-07-07 02:36:09,False
Yo podría dirigir a la #Seleccion de #Ecuador;  Cobrar 1 millón menos que el #bolillo Y tener los mismos o hasta mejores #resultados @FEFecuador,76,183,False,2019-06-17 04:27:20,False
@BulletValentina  #ValentinaShevchenko  #UFC238  #campeona ❤ https://t.co/obl0AHmcyc,76,183,False,2019-06-09 05:37:55,False
Cuando quieres ser feliz; todo te hace feliz; incluso aquello que hace infelices a otros.  Cuando quieres ser feliz; pocas cosas te frustran; te molestan; te entristecen; te asustan.,76,183,False,2019-05-29 01:28:44,False
https://t.co/1ft0CpBvLe,76,183,False,2019-05-27 04:52:41,False
RT @donguifor: Luis Soler irrespetó a un periodista en rueda de presa al que le dijo “vos sos periodista? ; sos una vergüenza. Que mal el D…,76,183,True,2019-05-13 13:15:57,False
RT @RobertoBonafont: Básicamente; el trabajo de un hombre de familia es caminar alrededor de la casa apagando las luces.,76,183,True,2019-05-05 17:06:15,False
Psicológicamente: Las personas que no pueden ocultar su risa incluso en situaciones serias y difíciles; tienen una personalidad clara y honesta y no practican el fraude y el engaño.,76,183,False,2019-05-01 17:54:30,False
Ajax ¿quién eres? 💪 A 2 fechas de poder ser Campeón de la Eridivise 2018-19 y finalista de la Copa 🏆 4 Campeonatos y 5 Subcampeonatos en los últimos 10 años. ⚽️ Equipo más goleador de Europa esta temporada (161 goles) 🏃🏻‍♂️ Tadic: 2do máximo goleador de la Eridivise (24),76,183,False,2019-05-01 16:37:16,False
@futbolizarte @vamosbsc Ellos solo viven de ilusiones  xq de hechos aun no logran nada,61,1046,False,2019-08-17 04:01:09,False
@Guaytamba_LDU Quien sera pues el afortunado!!!!!,61,1046,False,2019-08-15 01:49:59,False
@Guaytamba_LDU Mi direccion esta muy lejos  no creo q se venga aca   Saludos buenas noches,61,1046,False,2019-08-15 01:49:30,False
@Guaytamba_LDU No linda aun sigue de largo  jejeje saludos buenas noches,61,1046,False,2019-08-14 00:04:03,False
@ErianaGarfias Ricura lo q tienes protegiendo entre manos diria yo  saludos linda,61,1046,False,2019-08-12 05:13:30,False
@Guaytamba_LDU Pues si en eso tiene razon saludos buen inicio de semana,61,1046,False,2019-08-12 05:10:18,False
@Guaytamba_LDU Suelto ala novia xq billete es billete linda  saludos,61,1046,False,2019-08-08 23:54:11,False
@MiryRamone Definalo a su manera ¿ que es puchero?,61,1046,False,2019-08-08 23:47:23,False
@Guaytamba_LDU Hola,61,1046,False,2019-08-03 12:22:18,False
@PerversaNicole Un buen baño pero en agua buen helada como el agua del chimborazo o del cajas,61,1046,False,2019-07-29 03:50:45,False
Ojo @JuventusR9CR7 @santibeneno https://t.co/agWO7cDJnc,679,621,False,2019-08-11 23:15:22,False
RT @superstadiumss: Zinedine Zidane será a estrela de capa da Ultimate Edition do FIFA 20. https://t.co/xAaK6KQw0n,679,621,True,2019-07-31 12:10:45,False
RT @retrochenta: Hoy hace 37 años que la empresa Namco lanzó al mercado el legendario videojuego "Pole Position". Prepare to qualify. https…,679,621,True,2019-07-31 11:12:01,False
RT @economista33: “MAL DE ALTURA”; enfermedad que contrae en el cargo público; la gente vulgar.,679,621,True,2019-07-31 11:08:23,False
RT @DanielNavasV: Plantean desafío en las calles para que la gente intente igualar el cabezazo de Cristiano Ronaldo; quien se elevó 2;65 me…,679,621,True,2019-07-31 11:06:53,False
@diarioas Messi,679,621,False,2019-07-24 12:04:52,False
RT @DayalaEC: Nos paramos firmes contra esto o mañana los modelos de negocios obsoletos harán censurar Netflix; AirBNB; Amazon y hasta Gmai…,679,621,True,2019-07-18 22:10:59,False
@JuventusR9CR7 @deruizr PES No. juego chimbo falseta. No oficial.,679,621,False,2019-07-18 22:09:50,False
@JuventusR9CR7 @deruizr Chimbo PES y por suerte tengo testigos de como les humillé a los dos,679,621,False,2019-07-18 21:40:35,False
@deruizr @JuventusR9CR7 A los dos le gané con testigos,679,621,False,2019-07-18 16:50:25,False
RT @FiscaliaCol: #EstoLeInteresa El Hábeas Corpus es un derecho fundamental que busca proteger la libertad de todos los ciudadanos ¿Sabe us…,69,89,True,2019-08-16 01:00:39,False
RT @WinSportsTV: 👔 ¡Tiempo de  @ConexionWIN!   Análisis de nuestro fútbol con los que saben. #LACOPAxWIN https://t.co/89kqjGjaFM,69,89,True,2019-08-08 23:01:00,False
Será y es; un pacto que hago y que lo lograré; punto.,69,89,False,2019-08-04 18:22:58,False
RT @elespectador: 'Mi Alicia'; la nueva colección de Juan Pablo Socarrás. https://t.co/kFk6gUQEbl https://t.co/Rg9JvIDXb2,69,89,True,2019-07-31 23:11:51,False
RT @CNNEE: 'Avengers: Endgame' supera a 'Avatar'y es la película más taquillera de la historia del cine https://t.co/Vk3oFNe8cQ,69,89,True,2019-07-21 21:30:27,False
RT @CaracolDeportes: ¡HISTÓRICOOOO 🎾🎾🎾🎾🎾!   JUAN SEBASTIAN CABAL Y ROBERT FARAH SON CAMPEONES DE WIMBLEDON   https://t.co/yQM8p97gXI https:…,69,89,True,2019-07-13 20:04:32,False
RT @DeportesEE: En vivo: Cabal y Farah en el segundo set van 5-5 ante los franceses Mahut y Vasselin. El primer set fue para los galos por…,69,89,True,2019-07-13 16:42:22,False
RT @WinSportsTV: ¡Histórico! Cabal y Farah clasifican por primera vez a la final de Wimblendon  #ColombianPower  https://t.co/h5Is36grIg ht…,69,89,True,2019-07-11 18:36:47,False
RT @FOXSportsCo: ¡GRACIAS MUCHACHOS!   Juan Sebastián Cabal y Robert Farah clasificaron a la final de dobles en Wimbledon  y buscarán conse…,69,89,True,2019-07-11 18:35:47,False
https://t.co/dYkZmbSFZv,69,89,False,2019-07-10 23:14:03,False
@consuemary SINVERGUENZAS.,121,115,False,2019-08-03 06:48:29,False
@Maliz0512 IMBÉCILES VOTARON SIIIII ahora ES contradictorio. ya a de ir al dialogo y el cuento a terminado. No dicen nada por los despidos.El alza de los combustibles; Los negocios con el FMI. y dicen ser SINDICALISTAS DEFENSORES DE LOS TRABAJADORES. Pero no hacen ni dicen nada.,121,115,False,2019-08-03 06:46:32,False
RT @Maliz0512: Cayeron redonditos en la trampa de #Bazofia Moreno https://t.co/b20hLedvmA,121,115,True,2019-08-03 06:42:22,False
@ottosonnenh Otra obra de Mashi Rafael y el Vicepresidente ACTUAL ELEGIDO POR EL PUEBLO DEMOCRÁTICA MENTE CON MÁS DE 5 MILLONES DE VOTOS Ing.  Jorge Glas.,121,115,False,2019-08-03 06:41:07,False
RT @consuemary: Que hija de la gran pauta. Acaba de herir de muerte a la Constitución de la República. https://t.co/58SdtfoOWG,121,115,True,2019-08-03 06:37:35,False
RT @RonnyAleagaS: De las amenazas pasaron a las acciones. Lo más grave ha sucedido el fin de semana. Mientras me movilizaba; pude percatarm…,121,115,True,2019-08-03 06:32:14,False
RT @ALEXANDRAESTELA: Bravoooooo. Bien; al fin alguien que dice la verdad Y pregunta de frente sin tapujos sin miedo sin que nadie le pague;…,121,115,True,2019-08-03 06:29:46,False
RT @marcelaguinaga: ¿Se puede ser más abominable? Todos debemos rechazar estas expresiones de odio; infamias e insultos; todos; especialmen…,121,115,True,2019-08-03 06:24:30,False
RT @DelgadoAntonioM: Brasil suspende cita de presentación de credenciales de embajadora de Guaidó https://t.co/BiZeB6rKPk,121,115,True,2019-08-03 05:40:44,False
@NituPerez @DelgadoAntonioM @YouTube MENTIROSAAAAA OPOSITORA ¿QUIÉN DESTRUYÓ REALMENTE AL PAÍS? USTEDES PERIODISTAS FARSANTES;GUARIMBEROS;CALUMNIADORAS/ES EN TODAS PARTES; MINTIERON Y ENGAÑARON AL PUEBLO;SI SUS ALIADOS CERRARON LAS EMPRESAS Y BANCOS Y SE LLEVARON EL DINERO.ACAPARARON LOS BIENES DE PRIMERA NECESIDAD.,121,115,False,2019-08-03 05:37:50,False
@MotivacionesF Gratitud ante todo; por su pueblo y sus habitantes; amigos; familiares...excelente desprendimiento hacia el projimo.,69,827,False,2019-08-17 01:40:01,False
@cpalominoguerra Estamos iguales;  excelente combinación,69,827,False,2019-08-16 13:42:40,False
@Verde_Way Es correcto; pero millones de personas no lo ven de esa forma; los Gobiernos tienen que prohibir el uso de plástico en beneficio del planeta.,69,827,False,2019-08-15 22:52:35,False
@igp_peru @diariocorreo Hay que seguir educando a las futuras generaciones...que la prevención es crucial ante cualquier fenómeno natural...,69,827,False,2019-08-15 22:48:52,False
@wef_es En serio; no está Lima ??,69,827,False,2019-08-15 22:40:22,False
@SC_ESPN El que siembra; cosecha... excelente performance del equipo y sin refuerzos,69,827,False,2019-08-15 01:59:53,False
@ArchivoFP Jaaaa; que abuso del maestro...,69,827,False,2019-08-11 19:31:50,False
Lo máximo... https://t.co/5N2N4bSE2M,69,827,False,2019-07-28 20:51:48,False
Apoteósico... https://t.co/FjuNYvpQqL,69,827,False,2019-07-27 15:47:43,False
@RaulRuidiazM @SoundersFC Salio un golazo...,69,827,False,2019-07-21 20:59:51,False
RT @mauro_servin: Cásate con alguien que su prioridad es mantener a Cristo en el centro de todo.,543,2162,True,2019-08-15 21:31:46,False
RT @jamolestina: ¿Tu hijo/a se portó mal? Oblígalo a ver este El Nacional - Emelec.  Será un castigo ejemplificador.,543,2162,True,2019-08-12 15:38:59,False
RT @aguschmer: Ojalá que esta actuación en los Panamericanos haga que; a un año de los JJOO 2020; la empresa privada abra los ojos y decida…,543,2162,True,2019-08-11 23:13:04,False
RT @MIES_Zona5: #SistemaProtección | Herramienta que permite conocer de forma clara y efectiva la ruta a seguir para la detección; atención…,543,2162,True,2019-08-11 23:04:35,False
.-.  ¡AH BUENO!,543,2162,False,2019-08-08 20:17:54,False
RT @jpedrerol: Tic tac; tic tac; tic tac...,543,2162,True,2019-08-06 15:13:04,False
RT @SARAMAMBlCHE: j balvin bringing wisin y yandel out during his homage to old school reggaetón at lollapalooza as the first latino headli…,543,2162,True,2019-08-06 05:12:54,False
RT @JBALVIN: Aún no supero wisin y Yandel en nuestro show en Lollapalooza GRACIAS MAESTROS !!!,543,2162,True,2019-08-06 05:11:30,False
RT @MIES_Zona5: #MisionTernura | Niños y niñas del CDI "Roxana Vinueza" comparten con coordinadora @yinquizu y directora @kathetroya88; dur…,543,2162,True,2019-08-05 22:27:06,False
RT @MIES_Zona5: #InclusiónParaTodaUnaVida | Coordinadora @yinquizu se reúne con directora distrital Babahoyo @kathetroya88 con la finalidad…,543,2162,True,2019-08-05 22:26:53,False
My week on Twitter 🎉: 155 Mentions; 5.15K Mention Reach; 364 Likes; 177 Retweets; 391K Retweet Reach. See yours with https://t.co/yLkX7zaPhI https://t.co/49O79XZOd3,332,317,False,2019-08-18 01:01:05,False
@SilVia35294560 Yo estoy totalmente de acuerdo. Tiene que terminar.  Leí hace años de las niñas a las que se les mutila el clítoris. ¡Qué cosa tan de salvajes aberrados!,332,317,False,2019-08-17 21:28:39,False
@_stf1006 Creo que no es lo correcto tomar la vida de otro. Pero sí creo en la prisión perpetua más trabajos forzados. Sin opción de rebaja de pena.,332,317,False,2019-08-17 20:31:05,False
@SilVia35294560 ¡Qué asco! No puedo entender porque en Europa no detienen la progresión de islámicos que no quieren asimilarse a la cultura; sino reemplazarla por la suya.,332,317,False,2019-08-17 20:27:47,False
@CarolaCedillo @JulietaSagnay @KojudoReloaded @Amparo_Medina @DrBadalassi @docbalcazar @MxLaVidaEc @xavierlabanda @silvitabuendia @Lorenaegas1 @Comadres_Ecu @PMoysam Con todo respeto; pero ¿Ud. estudió para acabar con vidas o para salvarlas?  Entiendo la ideologización de pañuelo verde en personas que no conocen nada de ciencias biológicas. Pero ¿de un médico?  ¿Ud. cree que le hace un bien a una mujer practicándole un aborto? ¿En serio?,332,317,False,2019-08-17 20:08:07,False
Ahí hay un ejemplo de una verdadera lucha. No por permitir aborto libre. No. Por liberar a mujeres que viven bajo la bota opresora de un Gobierno fanático.  Pero... como no es cristiano; sino islámico; las que sabemos se hacen de la vista gorda. https://t.co/mKYdDMjNUj,332,317,False,2019-08-17 20:04:12,False
Curiosamente; el agredir a un reportero que está haciendo respetuosamente su trabajo ESO ES VIOLENCIA DE GENERO.  ¿Porqué? Porque lo agreden solo por su "género"; solo por ser varón.  ¿Dónde está la pena; multa y cárcel para la agresora? https://t.co/y19yfQw7mZ,332,317,False,2019-08-17 20:00:52,False
RT @yamnef: HILO:Un grupo d mujeres se disfrazó como las d la serie The Handmaid's Tale;reclamando al estado x criminalizar a una mujer vio…,332,317,True,2019-08-17 19:32:05,False
@GueraSback @BullyingClubEC Es impresionante la ética acomodaticia de los lobbies. Les parece muy bien que un menor de edad se exponga de esa manera.  Olvidemos lo de si fuese mujer. Si no fuese un "drag kid" ¿qué dirían? ¿Harían aplicar la ley sobre sus padres como corruptores de menores?,332,317,False,2019-08-17 19:30:27,False
@ingridmacay @cristinamunozl @AldoCassola Por favor;  NO usar los terribles casos de preadol. embarazadas para justificar la causa de hipersexualizar a la infancia con publicaciones nacidas de un magín totalmente dogmático y contrario a la decisión de las familias; que les guste o no; gozan de ese derecho constitucional.,332,317,False,2019-08-17 19:25:54,False
Ejemplo a seguir en otras ciudades https://t.co/A9UeKrc1lD,1040,4190,False,2019-08-14 21:44:42,False
@SiguemeTsigo32 👍,1040,4190,False,2019-08-14 21:05:02,False
@BelenMarcosY @elcomerciocom @Qkita1989 Y a los 40; 50 60 y 70 etcétera ya estas putrefacto; la edad es un estado mental.,1040,4190,False,2019-08-14 17:33:33,False
Solo soy un chico nuevo Un extraño en esta ciudad Donde estan todos los buenos tiempos ¿Quién le mostrará a este extraño? Oooh necesito una mujer sucia Oooh necesito una chica sucia ¿Alguna mujer en esta tierra desértica? Hazme sentir como un hombre de verdad👇 #PinkFloyd https://t.co/57IyRr7pln,1040,4190,False,2019-08-14 17:29:33,False
@johanitaguayaca Con frío 🌬,1040,4190,False,2019-08-14 11:46:36,False
@ktintriagov Que rico 😋 buen provecho,1040,4190,False,2019-08-14 00:12:12,False
#Procesión del Señor de #Girón #Azuay Milagrosamente las lluvias llegan después de largos periodos secos; luego de que la gente hacía la procesión”. Eso cuentan los feligreses. https://t.co/p1mla6UtSv,1040,4190,False,2019-08-13 21:38:39,False
Deja de quejarte y dalo todo https://t.co/172zmbyxSp,1040,4190,False,2019-08-13 02:36:01,False
@yoamoanimales Buen trabajo amigos,1040,4190,False,2019-08-13 00:44:30,False
@DaniellaJalonQ A favor del uso de la fuerza 💪,1040,4190,False,2019-08-13 00:41:44,False
Ríe en la noche; y achina los ojos morochos más lindos que vi.,242,33,False,2019-08-17 02:55:18,False
https://t.co/e0UKv7dFgJ,242,33,False,2019-08-14 04:27:23,False
Hola; puedo ir a dormir con vos?,242,33,False,2019-08-13 00:39:03,False
No te olvides de que el tiempo no cura nada. Lo que te sana es la risa y el amor. Siempre.,242,33,False,2019-08-07 02:58:55,False
Abracen mucho que el tiempo vuela,242,33,False,2019-07-31 09:19:53,False
Vale oro esa gente que te anima a todo; capaz te va como el orto; pero te dan ese empujoncito para que lo intentes una vez más.,242,33,False,2019-07-31 05:12:51,False
A mi también 😅,242,33,False,2019-07-25 23:49:02,False
Me ha pasado,242,33,False,2019-07-25 23:48:38,False
Yo: ¿Será normal hablar solo?   Yo: Si; es normal..  Yo: Bueno.,242,33,False,2019-07-25 23:48:23,False
¿Porque la Tierra se llama Tierra si tiene más agua que tierra ? Debería llamarse por el elemento que más tiene. Debería llamarse: Hijueputas,242,33,False,2019-07-18 20:05:20,False
Pero ya pues señora amazónica @DianaAtamaint cumpla con la Constitución y el pedido de justicia. @Yasunidos #DianaConvocaAlPleno,156,263,False,2019-08-16 13:49:38,False
@Lucia_lo14 @PaulGranda @Lenin @IESSec @BiessEcuador @berecordero @TelediarioEC @tctelevision @el_telegrafo @eltiempocuenca @tomebamba @teleramaec @PlanTodaUnaVida ¿No sirve a intereses políticos? Entonces cómo ha circulado por todos los puestos que ha tenido; ¿Por concurso público de oposición y méritos? Jelou🤷🏻‍♂️ No deberían haber demandas y entregarles cash a quienes han entregado su vida y sobretodo han aportado. Sin llorar prima😘,156,263,False,2019-08-14 19:23:14,False
@mattabad Lo de Venezuela ya merece otra palabra casi 300 mil de inflación?,156,263,False,2019-08-14 18:49:44,False
@jcarlostuarez @dorissoliz @noticiasecos @vicenteopi @VicenteTaianoEC @CesarRohon @Raultellob @FredyAlarconEc @csolorzano3 @Fernandcallejas Regresa de donde viniste 🤮🤮🤮 https://t.co/4rSRSzcgcy,156,263,False,2019-08-14 04:12:48,False
@PaulGranda @Lenin @IESSec @BiessEcuador @berecordero @TelediarioEC @tctelevision @el_telegrafo @eltiempocuenca @tomebamba @teleramaec @PlanTodaUnaVida Ninguna hazaña; luego de tanto joder les paran bola. Invierta el dinero de los afiliados en mejorar el servicio; deje de servir a los intereses políticos al showman de @Lenin,156,263,False,2019-08-14 00:56:15,False
@mattabad Pero ya no es lo mismo. Todo tiene sus pros and cons.,156,263,False,2019-08-12 21:02:28,False
@MovistarEC @jorgepiedrav ¿Porque le dan trabajo al cliente?. El pedido es simple: no jodan.,156,263,False,2019-08-08 02:18:08,False
RT @jorgepiedrav: Señores @MovistarEC dejen de ponerme estas trampas https://t.co/MrzEXkOcKR,156,263,True,2019-08-08 02:17:03,False
@Polificcion Tweeter fuera de la lista,156,263,False,2019-08-07 18:20:58,False
@viviana_bonilla @CarlosVerareal Tooooooorpe! https://t.co/hXCb6AXXUk,156,263,False,2019-08-07 18:14:42,False
Mi primera sobrina #Genesis 💜 https://t.co/YYGWN8nBLg,541,905,False,2019-08-17 14:08:14,False
@CarlosVerareal @mariapaularomo Por fin dijo algo sensato,541,905,False,2019-08-14 12:33:58,False
💗 https://t.co/LJ5sfsOW3w,541,905,False,2019-08-12 00:04:29,False
Feliz cumpleaños papi 🥳 #familytime en Machala https://t.co/qQrVFHugxm,541,905,False,2019-08-11 14:36:36,False
Emily is on her way 🧡 en Machala https://t.co/ub7FSE7sRQ,541,905,False,2019-08-08 21:44:24,False
Así o más claro 🍀 en Machala https://t.co/RSVEMKtPbt,541,905,False,2019-08-06 00:35:24,False
RT @IESSElOro: La Organización Mundial de la Salud (OMS) define a la Farmacovigilancia como “la ciencia y las actividades relativas a la de…,541,905,True,2019-08-02 03:18:02,False
Por siempre y para siempre en Machala https://t.co/91DUwO6JSf,541,905,False,2019-07-30 12:42:47,False
RT @MenesesJuan: Que lindo esto... https://t.co/E5f6SKCDBU,541,905,True,2019-07-26 02:32:24,False
Añiel; Añiel; hazme caritas #ivanna 💚 en Machala https://t.co/XWrd4Vtwxp,541,905,False,2019-07-24 12:34:27,False
El dolor de las familias de #desaparecidos durante el periodo de violencia (1980-2000) en Perú se prolonga cada año.  Miles están buscando. Miles están envejeciendo. Pocos han conseguido respuestas. Pocos han dado un entierro digno. https://t.co/m8P81KKL7G,696,123,False,2019-08-16 22:02:03,False
Si estás viajando hacia un nuevo destino; mantener el contacto familiar es muy importante.   Para comunicarte por teléfono o internet; acude a nosotros en las fronteras de Perú y Ecuador.  Puedes descargar aquí nuestros consejos para personas #migrantes.  https://t.co/zOcQzD7yrC https://t.co/15woCmU8CN,696,123,False,2019-08-16 17:37:44,False
Rosalía esperó 36 años para darle un entierro digno a su madre en Uchuraccay; Perú.  Oficialmente; el período de violencia en este país duró de 1980 al 2000. Al día de hoy; seguimos buscando a los desaparecidos; al lado de las familias; para que encuentren respuestas. https://t.co/thgBWEGZFg,696,123,False,2019-08-15 23:08:23,False
RT @LUMoficial: Ayer se realizó la ceremonia de conmemoración del caso #Accomarca (Vilcashuamán; Ayacucho) en la Sala Mama Angélica #LUM. E…,696,123,True,2019-08-15 23:05:38,False
