content,followers,following,retweet,created_at,troll
@Eduardo24263901 @KaffeGabby @AzuayUnidaRC @MashiRafael @GabrielaEsPais @dorissoliz @jotalloretv @marcelaholguin @vuelve2021 @EcuadorRC Si claro sufridor; te arde que vienes a ver a cuentas ajenas para criticar,13,13,False,2019-08-11 00:58:20,True
RT @bbcmundo: ¿Cuáles son los verdaderos costos ambientales y sociales que hay detrás de una oferta de ropa tan barata en los mercado mundi…,47,47,False,2019-08-17 03:41:22,True
RT @pacohidalgof: Y tal como se esperaba; la Plaza Cívica de #Manta repleta; no cabe un alma en la conferencia de @janethinostroza.

🙈😂😂😂 h…,47,47,False,2019-08-17 03:38:40,True
RT @ProgresaLatam: DECLARACIÓN PÚBLICA | La Democracia en Ecuador; al borde del precipicio.
https://t.co/ttAlaTIqgl,47,47,False,2019-08-17 03:37:52,True
RT @VerdugaAugusto: Que el mundo sepa que Ecuador vive oficialmente una dictadura. Con apenas 3 MESES en funciones; 4 miembros del @CPCCS e…,47,47,False,2019-08-17 03:37:40,True
RT @GabrielaEsPais: Agradecemos a l@s líderes del progresismo del continente de @ProgresaLatam #GrupoDePuebla por poner en debate la preocu…,47,47,False,2019-08-17 03:37:00,True
RT @GuillaumeLong: Ex presidentes; cancilleres; candidatos presidenciales; gobernadores; legisladores y dirigentes políticos del Grupo de P…,47,47,False,2019-08-17 03:34:48,True
RT @pichinchauniver: 📰#Nacionales | Tras el pedido de la autodenominada Comisión Nacional Anticorrupción al @cnegobec de que investigue al…,47,47,False,2019-08-17 02:08:01,True
RT @MashiRafael: https://t.co/KBniYRTfhI,47,47,False,2019-08-17 02:06:27,True
RT @wgomezr: Agradezco al Pueblo Ecuatoriano por haberme dado la confianza con su voto; luche por devolverle el PODER AL CIUDADANO pero est…,47,47,False,2019-08-17 02:05:27,True
RT @virgiliohernand: Gracias @wgomezr por no haberte rendido aunque hayan enfrentado todo el peso del Estado: @FiscaliaEcuador; @CorteConst…,47,47,False,2019-08-17 02:05:15,True
@CynthiaViteri6 Y cual es el plan que ofrecen aun se ven robos asaltos delincuencia dnd quiera en todo guayaquil....,2,2,False,2019-08-17 02:39:28,True
@jcarlostuarez Pura pantalla esa ministra romo nada bueno le hace a la ciudad,2,2,False,2019-08-16 00:11:26,True
@jcarlostuarez @CPCCS @AsambleaEcuador @EcuavisaInforma @RadioHuancavilk @tctelevision @radiosonorama @fabriciovelav @eldiarioec @oromartv @capitaltvec @pichinchauniver https://t.co/D1i2RhJ8XJ,2,2,False,2019-08-15 03:17:42,True
@Lenin Sinverguenza.....,2,2,False,2019-08-12 18:05:03,True
@Lenin https://t.co/hjs5UAmquz,2,2,False,2019-08-12 18:04:40,True
@ottosonnenh No te renonozco como mi vicepresidente....... https://t.co/uqoGxkaLA7,2,2,False,2019-08-11 02:43:51,True
@pal_keyla Yo tambien te amo mi amor mio....aunque a veces no me entiendas pero tu sabes que te amo,2,2,False,2019-08-10 04:22:07,True
@janethinostroza Que pena que una periodista salga con sus cosas mejor dediquese a lo que sabe o no sabe nada de lo que usted dice ser........,2,2,False,2019-08-10 04:19:35,True
@FiscaliaEcuador @lahoraecuador @Expresoec @eluniversocom @el_telegrafo @Gamanoticiasec @RTSEcuador @TelediarioEC @tctelevision @notimundoec @PublicaFM #ContigoRafael #ContigoRafael 
#ContigoRafael #ContigoRafael,2,2,False,2019-08-09 03:38:09,True
@FiscaliaEcuador @lahoraecuador @Expresoec @eluniversocom @el_telegrafo @Gamanoticiasec @RTSEcuador @TelediarioEC @tctelevision @notimundoec @PublicaFM Cuanta maldad en este pais que pena que sean tan sinverguenzas la gente pide el caso INA.....,2,2,False,2019-08-09 03:31:32,True
@carcached Tostoncito solo locuritas hablas extranas al negro verdad,165,165,False,2019-08-10 16:10:46,True
RT @DiazCanelB: #Fidel expresó: “Lo que nosotros les damos a los jóvenes es una causa digna que defender; una causa justa; una causa heroic…,165,165,False,2019-08-10 16:09:20,True
@cachorritaverde @JhonnyNicaragua @MashiRafael @CFKArgentina #ContigoRafael,165,165,False,2019-08-09 03:16:51,True
RT @JhonnyNicaragua: #Nicaragua | ¡Ser Sandinista es la mayor expresión de Rebeldía! como Sandino que enfrentó y venció a las tropas estadu…,165,165,False,2019-08-08 18:50:57,True
RT @erickriosjs: #Venezuela recibe ataques de #EEUU en los frentes: Económico-Financiero; Político; Social; Diplomático-Internacional; Psic…,165,165,False,2019-08-08 03:37:04,True
RT @AntropologaDan: Celebrar el Bloqueo económico en los pueblos del mundo; es celebrar que millones de niñxs mueran de hambre; que nuestr@…,165,165,False,2019-08-08 00:28:05,True
RT @Marseleste2: Somos Sandinistas;somos Fidelistas;somos Chavistas;somos Latinoamérica unida Venezuela no esta sola ;Venezuela se respeta…,165,165,False,2019-08-07 21:10:17,True
RT @JhonnyNicaragua: Pueblo venezolano salen a las calles de Caracas en rechazo al bloqueo impuesto contra #Venezuela por parte de la admin…,165,165,False,2019-08-07 19:19:37,True
RT @Marseleste2: #VenezuelaSeRespeta*

La unión nacional; es la fuerza productiva del país para garantizar el futuro; el  progreso y el des…,165,165,False,2019-08-07 14:51:32,True
RT @JhonnyNicaragua: El robo que acaba de hacer EEUU a Venezuela afectará al pueblo venezolano. Quien diga lo contrario miente. 

#Exigimos…,165,165,False,2019-08-07 04:22:07,True
RT @elgtosandinista: @eliseonunez Por tapas no cuadrias; por esas mentiras nadie les cree. Ya basta.,109,109,False,2019-08-17 06:03:42,True
RT @ElCuervoNica: @Articulo66Nica Menos mal que ese señor y su facción del MRS nunca va a estar en el poder... a ellos ni en el mismo golpi…,109,109,False,2019-08-17 06:03:13,True
#VenezuelaAvanzaYVence #VenezuelaProductivaYSoberana #VenezuelaNoEstaSola https://t.co/FvJJNJJJ23,109,109,False,2019-08-15 22:40:57,True
#Nicaragua YO APOYO AL CANAL INTEROCEANICO #NicaraguaSiempreLinda #Nicaragua40Revolucion https://t.co/4olrNlTMoM,109,109,False,2019-08-15 22:38:10,True
#Venezuela #LealesSiempreTraidoresNunca https://t.co/dckOveIBHq,109,109,False,2019-08-15 22:31:19,True
@Articulo66Nica Mairena-ASESINO asi que a un asesino NO se le cree ni tantito... #NoPudieronNiPodran #Plomo19 EL GRAN CANAL VA.... AUNQUE SE MUERAN DE RABIA...❤🖤🇳🇮✌🏻,109,109,False,2019-08-15 22:29:49,True
#NICARAGUA 😍🇳🇮 y el GRAN CANAL INTEROCEANICO VA EN PROCESO DE CONSTRUCCIÓN https://t.co/fdZhbZXuzt,109,109,False,2019-08-14 17:01:19,True
#AquiNoSeRindeNadie #Nicaragua40Revolucion #UnidosEnVictorias #RedFsln https://t.co/ZJ9r0VwJ5i,109,109,False,2019-08-14 16:58:27,True
RT @elgtosandinista: @Almagro_OEA2015 @NicolasMaduro Solo ven dictadura a dónde no son aliados de la miseria USA; pero nuestros pueblos dig…,109,109,False,2019-08-13 13:40:05,True
@MashiRafael #ContigoRafael https://t.co/GcLbbLlkgd,109,109,False,2019-08-09 04:53:29,True
RT @augustotandazo: Mi entrevista en @ConectatvR tratando principalmente la destitución de los miembros del CPCCS entre otros temas. Favor…,32,32,False,2019-08-17 08:09:07,True
RT @EfrainEhc: Esto recién comienza con estos guerreros de la patria vendrán retos más fuertes pero a no dejarse intimidar..están sembrando…,32,32,False,2019-08-17 01:55:37,True
RT @Pablofame: El paro  del grado por autoridades y población de Sucumbios es progresivo. Lo más sensato que debe hacer el Gobierno de @Len…,32,32,False,2019-08-17 01:46:13,True
RT @farriancito: Para @VickyDesintonio y @wgomezr: con todo respeto; cariño y mi admiración...
La Patria ha visto su calidad; honestidad; d…,32,32,False,2019-08-17 00:17:16,True
RT @Pablofame: Alerta: SE DECLARA PARO PROVINCIAL EN SUCUMBIOS. Las pretensiones son justas: La vialidad interna externa; Salud; educación…,32,32,False,2019-08-16 20:41:02,True
En el gobierno Sixto Durán-Ballén; también se firmó con Odebrecht; la pavimentación de dos tramos de carretera en Sucumbíos: Tramo Lumbaqui - La Bonita y tramo Cuyabeno-Puerto El Carmen. Al respecto; el Asambleísta Eliseo Azuero conoce muy bien de esto; ¡Preguntesele! https://t.co/99a1xbkWvA,32,32,False,2019-08-16 20:32:21,True
RT @MarcoAnibal: @lahistoriaec ¿Cómo llegó a la legislatura un semi-ignorante y pobre patán como Villamar? ¿Cómo? ¿Cómo llegó a la legislat…,32,32,False,2019-08-16 11:00:35,True
RT @EfrainCamacho13: Sonia: Hoy has debutado exitosamente cómo anticlerical enfermiza; homófobo patológica; racista discriminadora y despre…,32,32,False,2019-08-16 10:59:35,True
RT @Pablofame: Con justa razón la Provincia de Sucumbios se levanta ante el abandono del Gobierno Nacional. 52 años extrayendo petróleo de…,32,32,False,2019-08-16 09:00:51,True
RT @marcelaholguin: Tras 15 años de periodismo; #EcuadorInmediato; con #FranciscoHerreraArauz se convirtió en un referente de ética y una v…,32,32,False,2019-08-15 21:34:27,True
RT @lolacienfuegos: a) 13abril 2019; gobierno de @Lenin apresó a @OlaBini y lo acusó de "espiar" SU gobierno; junto con Assange y Correa.
b…,2852,2852,False,2019-08-17 01:32:36,True
@Patofillol2 @mesoeconomia @VillaFernando_ Ándate a la casa de... del que hizo la encueata! 😂😂😂😂😂,2852,2852,False,2019-08-17 00:33:16,True
RT @emirmontoya: @segurosdeperson @mesoeconomia Nebot tiene patrimonio en paraísos fiscales; no puede ni ser candidato ni ser funcionario p…,2852,2852,False,2019-08-17 00:30:14,True
RT @CepedaWilma: @mesoeconomia Lamento informarle que sus 3 primeras opciones; villavicencio;lasso y matraca; entre los tres; no hacen una…,2852,2852,False,2019-08-17 00:29:21,True
RT @ealim_hurin2019: @mesoeconomia https://t.co/lERo2GLADd,2852,2852,False,2019-08-17 00:28:35,True
RT @elferlopezaires: @ecuadorenvivo Seguro sabe muuucho de “economía” pues después de una vida siendo “servidor público” ha logrado llenar…,2852,2852,False,2019-08-17 00:26:47,True
@ecuadorenvivo Seguro sabe muuucho de “economía” pues después de una vida siendo “servidor público” ha logrado llenar algunos paraísos fiscales! #Matraca le dicen. 

Sensei de su ahora “colega” y cheerleader @Lenin; a los dos #ElPeorGobiernoDeLaHistoria les ha sido absolutamente “rentable”.,2852,2852,False,2019-08-17 00:24:45,True
RT @Alberto38459991: @ecuadorenvivo Matraca sólo es gallo en su gallinero o sea sólo el cantón Guayaquil; servidor público de toda la vida…,2852,2852,False,2019-08-17 00:15:47,True
RT @caminante_EC: Mejor que propongan a alias Cantinflas Moreno #lenin  como miembro de la "Academia de Sciencies de París" o al premio nób…,2852,2852,False,2019-08-17 00:15:20,True
RT @Maliz0512: Ya mismo se te acaba la gran vida destructor de la patria; veamos si cuando el pueblo alce los brazos y la voz para recupera…,2852,2852,False,2019-08-17 00:14:17,True
RT @MashiRafael: Todas sus mentiras no eran solamente para desprestigiarnos; sino para hacer negocios.
Todo esto habrá que revertir; y para…,224,224,False,2019-08-17 20:29:25,True
RT @PabloCastilloM: Todos sabemos que rata está tras de todo esto... @SCC1705 debe dar explicaciones de todo lo que harán con nuestros acti…,224,224,False,2019-08-17 20:29:18,True
RT @luly_alban: @alexismoncayo @PazminoMay2 Pero en tiempos de @MashiRafael se ahogaban diciendo 👇 https://t.co/HrJWSP4OFw,224,224,False,2019-08-17 20:23:22,True
RT @xavyanez: Tan estrictos que escudriñaron hasta el árbol genealógico de los consejeros destituidos; ¿Destituiran  a este consejero por s…,224,224,False,2019-08-17 19:58:15,True
RT @Santos_Mario7: No se olviden que el nuevo secretario de Comunicación; Gabriel Arroba; es el dueño de la radio que da cabida a este tipo…,224,224,False,2019-08-17 17:40:42,True
RT @andoco97: Cierre de #EcuadorInmediato : “...queremos que  nuestro silencio temporal signifique una protesta y exigencia al poder en Ecu…,224,224,False,2019-08-17 17:37:01,True
RT @MashiRafael: ¿Ya entienden por qué dijeron que el dinero electrónico « acabaría con la dolarización »?
Lo único que buscaban era el neg…,224,224,False,2019-08-17 17:36:30,True
RT @lolacienfuegos: Ya mismo te explico con plastilina; @ramirogarciaf abogaducho de quinta; mercenario cuántico.

Déjame gozar tus incoher…,224,224,False,2019-08-17 00:11:36,True
RT @AzambranPas: En caso RAFAEL CORREA y otros se pretende un peritaje criminal para determinar perfil de organización criminal liderada po…,224,224,False,2019-08-17 00:08:55,True
@MarcoAnibal @xzeg Parece que el doctor fue a la misma escuela de actuación que Lenin.,224,224,False,2019-08-16 22:50:27,True
RT @virgiliohernand: Judicialización de política en Ecuador es más profunda que la que se vive en otras latitudes; significó cambio en marc…,22,22,False,2019-08-17 19:32:24,True
RT @jcarlostuarez: Cuando no hay libertad de pensamiento no hay libertad de expresión; sabias palabras Dr @augustotandazo 
Les invito escuc…,22,22,False,2019-08-17 19:30:49,True
RT @jcarlostuarez: Sufrí linchamiento mediático y persecución política.
No descarto ir a cortes internacionales por ilegal destitución e im…,22,22,False,2019-08-17 19:30:01,True
RT @BenBugsyS: @ramirogarciaf Les digo y les repito; a estos señores les encanta el dedazo; odian la democracia; odian el pronunciamiento s…,22,22,False,2019-08-17 19:27:18,True
RT @MashiRafael: Agradezco el apoyo; pero; con todo respeto; la democracia ecuatoriana no está «al borde del precipicio»; sino que ya la tu…,22,22,False,2019-08-17 19:15:56,True
RT @GuillaumeLong: 1. Estoy en el sur de Francia; visitando la importante comunidad ecuatoriana que reside aquí o migra de España para trab…,22,22,False,2019-08-17 19:06:56,True
RT @wgomezr: Una Realidad de mi #Patria q da vergüenza y a su vez fuerzas para seguir en las calles; defendiendo y luchando x esa #Democrac…,22,22,False,2019-08-17 19:03:22,True
RT @XaviSanCor: @mesoeconomia #VuelveRafael 

Esa encuesta en una farsa! @MashiRafael tiene + del 50% es por eso q hay que “Utilizar todos…,22,22,False,2019-08-17 15:38:22,True
RT @DDavidVillamar: Vaya; nuevamente y pese a jugar de visitantes y en cancha inclinada; ganamos con gol de último minuto y en tiempos extr…,22,22,False,2019-08-17 15:36:57,True
RT @kolectiVOZ: #RafaelCorreaEnKolectiVOZ anuncia que por pedido de @RT_com; en pocas semanas arranca la 3era temporada de #ConversandoConC…,22,22,False,2019-08-17 15:36:38,True
@ing_carlos87 @Sandinin @mariapaularomo ASHHH la @PoliciaEcuador  está preocupada de movilizar a los hijos de los ministros en vacaciones.
 Bendito Dios y existió la llamada.,3,3,False,2019-08-16 23:49:12,True
RT @edwinjarrin: Esto me recuerda el feriado bancario. Los asambleístas gobiernistas (CREO/AP/PSC y arrimado$) negaron pedido de pedir cuen…,3,3,False,2019-08-16 23:46:29,True
RT @arturobarriga: Cuando el papelón se convierte en “modus operandi” 🤦🏻‍♂️ https://t.co/0r9PONCpUe,3,3,False,2019-08-16 23:46:15,True
@SDegreace @Sandinin Siiiii https://t.co/8RHJ3ZxqgD,3,3,False,2019-08-16 23:45:26,True
@Sandinin Ahí se puede medir el nivel de debate en la asamblea.
 #DictaduraEnEcuador  #QueSeVayanTodos,3,3,False,2019-08-16 01:12:37,True
@lahistoriaec Que nivel!!!! 👏👏👏,3,3,False,2019-08-15 20:41:49,True
@MashiRafael Sorprendente #DictaduraEnEcuador #QueSeVayanTodos,3,3,False,2019-08-15 12:55:02,True
@Sandinin Que nivel!!!  #DictaduraEnEcuador  #QueSeVayanTodos,3,3,False,2019-08-15 12:44:42,True
@VKontactEC @JorgeGlas @AsambleaEcuador @ottosonnenh @MashiRafael @Sandinin @AlfaristaEc @PiojoLopezEc @EFranLoor @CorpDiego Ayyyyyy Otto
Jajajaja digno vicepresidente de @Lenin,3,3,False,2019-08-15 02:26:18,True
RT @VKontactEC: Bien sin cerebro el vice a dedo; ahora confirmado por él mismo que fué con una llamada telefónica. 
O sea que los votos en…,3,3,False,2019-08-15 02:25:23,True
@CongrMAAguirre @JOAQUINMOSCOSO4 @opcionsecuador TROLL MANEJANDO UNA CUENTA DE UN PARTIDO JAJAJJAJAJA PATETIC TIRAPIEDRAS A LEGUAS ...ADEMAS DE MEDIOCRE,311,311,False,2019-08-17 18:05:48,True
RT @fabriciovelav: @MarcoAnibal @alexismoncayo Confiamos en que eso no ocurra. Procuramos manejar la criticidad con frontalidad pero sin ir…,311,311,False,2019-08-17 16:12:40,True
@aprimerahora_ec una tertulia para la historia . aunque en algunas cosas tengo otra visión pero con todo y discrepancias ustedes les llevan años luz a LOS HIJOS DE PAUTA de forma y fondo y esperamos que se mantengan así con su MISIÓN   
ORIENTAR E INFORMAR SOLO LA VERDAD A LA SOCIEDAD,311,311,False,2019-08-17 16:11:45,True
@ChaluisaMartin @AndresArmas23 @MashiRafael este hijo de pauta vive sufriendo en hora ecuatoriana.. jajajaja,311,311,False,2019-08-17 15:33:51,True
RT @MashiRafael: Agradezco el apoyo; pero; con todo respeto; la democracia ecuatoriana no está «al borde del precipicio»; sino que ya la tu…,311,311,False,2019-08-17 15:30:09,True
@pacohidalgof versión peruana de la mal ensamblada👇👇👇👇👇
https://t.co/Ae45bdduSq,311,311,False,2019-08-17 14:33:24,True
@pacohidalgof @janethinostroza @AlmaMiaEc @Lerdin_Cuantico @abgsinmiedo13 @AzuPaulette @LaTronchaEC @YoSoyLaAssange @oro_negro26 @ealim_hurin2019 mas allá del entrevistado .... la mal ensamblada fue a la misma universidad que ella👇👇👇👇👇👇
https://t.co/Ae45bdduSq,311,311,False,2019-08-17 14:29:12,True
@EdgarBecerraO @oro_negro26 @pacohidalgof @wgomezr @janethinostroza @AlmaMiaEc @Lerdin_Cuantico @abgsinmiedo13 @AzuPaulette @LaTronchaEC @YoSoyLaAssange @ealim_hurin2019 la mal ensamblada tiene 20 años o mas en la televisión debería por lógica tener mas convocatoria así de simple.,311,311,False,2019-08-17 14:20:03,True
RT @GuillaumeLong: 2. ...el producto; cavar o cosechar agachado o de rodillas. El durazno irrita la piel; el melón agota y el espárrago las…,311,311,False,2019-08-17 14:15:12,True
RT @GuillaumeLong: 1. Estoy en el sur de Francia; visitando la importante comunidad ecuatoriana que reside aquí o migra de España para trab…,311,311,False,2019-08-17 14:15:04,True
@Javier95194035 @mabsegovia @MashiRafael En la trompa por boca sucia y bocon https://t.co/PxGCfoFXYw,6,6,False,2019-07-17 18:19:30,True
RT @jcarlostuarez: La @AsambleaEcuador debe ocuparse en promover #PolíticasPúblicas que beneficien al país; se debe dar prioridad al tema s…,6,6,False,2019-07-17 18:15:28,True
@MashiRafael 7VECESSI,6,6,False,2019-07-17 18:01:57,True
La prensa corrupta miente ; @elcomerciocom @eluniversocom @teleamazonasec @ecuavisa @ActualidadRT @CNNEE @TelediarioEC @AsambleaEcuador @RELE_CIDH @CIDH @BancadaRC @CompromisoRC5 @MashiRafael @virgiliohernand @pierinacorrea5 @FEDOtaxisEC https://t.co/hfEXuG166A,6,6,False,2019-07-17 17:22:46,True
RT @ActualidadRT: @RonnyAleagaS En 2016; se creó una empresa similar en Panamá; con los mismos representantes; y luego se registró en Españ…,6,6,False,2019-07-17 16:51:22,True
RT @PATODIAZGUEVARA: Señores ; no miren por sobre el hombro las manifestaciones de hoy ; el pueblo se cansa y explota .Principalmente señor…,6,6,False,2019-07-17 16:49:30,True
RT @CompromisoRC5: Ciudadanos en Nueva Loja-Sucumbíos; se suman al #ParoNacional de la @EcAsamblea; en rechazo al desgobierno de @Lenin Mor…,6,6,False,2019-07-17 16:41:03,True
@jaimeclown Verchis; debemos encontrar a los criminales;  @LoroHomero,6,6,False,2019-07-17 13:53:08,True
Estimado @MashiRafael ; éste momento se merece una sabatina. https://t.co/BUcMIvH3D0,6,6,False,2019-07-17 13:52:05,True
RT @LaInfiEc: ¿De dónde sacó los 4.000.000 de dólares depositados a SERTECPET en Abril del 2015? 

¿Qué relación tiene con SERTECPECT; empr…,6,6,False,2019-07-17 13:45:07,True
Una vergüenza que universidad premie al mayor atracador de autonomía universitaria en Ecuador y que dejó miles de bachilleres sin estudio. https://t.co/m7GGQv4noW,54,54,False,2017-10-04 14:31:30,True
@JorgeWated @ASMorenoV2017 Conflicto de intereses ¿No hay respuesta a esta denuncia? https://t.co/1tE8UJ6ND8,54,54,False,2017-09-28 01:31:04,True
@Lenin corrupción #correista en @CNT_EC sigue en su gobierno. #JorgeGlas y #revolucionciudadana sigue imponiendo en sectores estratégicos https://t.co/smUJugJbcY,54,54,False,2017-09-22 04:05:33,True
RT @LaRenovacionS: Mientras nuestra campeona Glenda Morejon recibía USD 60 mensuales

El correismo robó toda la riqueza del boom petrolero…,54,54,False,2017-07-23 22:32:29,True
RT @Victorivaden: Inicia audiencia 
Carlos Polit vs el pueblo ecuatoriano
#ComisiónAnticorrupción 
@CNACEcuador https://t.co/xPOmqQKugs,54,54,False,2017-04-19 14:45:46,True
RT @danbanik: Stimulating discussions on the role of the state in development @uasbecuador &amp; @sum_uio workshop in Quito https://t.co/rN1J9D…,54,54,False,2017-04-06 18:25:14,True
RT @mmcuesta: Rechazo la presencia de Tibisay Lucena; Piedad Córdova y Ernesto Samper como.observadores del proceso electoral ecuatoriano.,54,54,False,2017-03-12 13:24:30,True
@galitotafur @martharoldos empresa australiana; disolución de sociedad; juicio Estados Unidos; corrupción; construcción carreteras; sobornos,54,54,False,2017-03-12 13:23:31,True
RT @martharoldos: Salió primero la lista de Caminosca y la encabeza Jorge Glas,54,54,False,2017-03-12 13:20:10,True
#Lasso es igual a continuismo con caras refinadas #NiLassoNiMoreno #PacoPresidente,54,54,False,2017-02-16 04:08:27,True
RT @Angeles10035: @mesoeconomia Por ninguno; si no lo tuvieran blindado a  @MashiRafael  votaría por él ; por ser el único que si ama su pa…,11615,11615,False,2019-08-17 18:01:47,True
RT @RalitoDigital: ¡¡¡ BOMBAZO !!! 💣
Todo el que traiciona la revolución SE SECA. Miren a Rafael Isea en gringolandia. A este corrupto le q…,11615,11615,False,2019-08-17 13:49:05,True
RT @JCFialloC: ¡La Junta Monetaria en este país perdió la cabeza! Desde ahora cada retiro de efectivo de los bancos costará $0;45; con la i…,11615,11615,False,2019-08-17 13:48:57,True
RT @lapizarraOK: HOY en La Pizarra líderes mundiales opinan sobre los resultados de las PASO en Argentina.
A partir de las 12 de 🇪🇨 estrena…,11615,11615,False,2019-08-17 13:47:46,True
RT @AlexisSanchezEC: ¡ No Sra. ha sido una estocada a la democracia ! La destitución de los consejeros del @CPCCS fue un golpe de estado pa…,11615,11615,False,2019-08-17 13:47:03,True
RT @vladimirpadrino: Nuestros combatientes continúan cosechando victorias para nuestra Patria. Esta vez; el equipo de Maestros de la Técnic…,11615,11615,False,2019-08-17 13:46:32,True
RT @dolarizacionEc: ¿EL REGRESO DEL DINERO ELECTRÓNICO? LASTIMOSAMENTE; NO PARECE

Será necesario:
Smartphone + App + plan de datos de inte…,11615,11615,False,2019-08-17 13:46:22,True
RT @coloramaibc: Ningun medio nacional reconoció ni dio a conocer el duro revés de Macri.

Entiendo su susto solidario..

El pueblo Argenti…,11615,11615,False,2019-08-17 13:46:14,True
RT @MarcoAnibal: ¿En serio Fiscalía encontró pruebas contra Ola Bini?

Eso no les cree nadie así 4 pela... y El Telégrafo lo digan

Increíb…,11615,11615,False,2019-08-17 13:45:56,True
RT @MashiRafael: Esta es la Década Ganada; que ni todas las mentiras cuánticas; ni su prensa corrupta; podrán ocultar. https://t.co/V71BoJw…,11615,11615,False,2019-08-17 13:43:52,True
RT @VeroGuevarav: Preocupada por la ciudadanía solicité comparecencia de Superintendenta @superbancosEC para que informe su silencio cómpli…,68,68,False,2019-08-15 20:24:48,True
RT @BancadaRC: Hoy @BancadaRC con nuestra compañera @VeroGuevarav presentó un cambio de orden del día para solicitar  @superbancosEC expliq…,68,68,False,2019-08-15 20:24:17,True
NO BASTA CON REZAR; NO BASTA CON TWITTEAR; HAY QUE PELEAR Y VENCER A LA MALDAD QUE NOS GOBIERNA. https://t.co/pBRjz9h7P5,68,68,False,2019-08-15 00:55:18,True
RT @MarcoAnibal: @luisevivanco Insolente

¿Cuál "a ver; se me calman..."? 

Quien está afectando el sistema financiero es el BANCO DEL PICH…,68,68,False,2019-08-14 23:42:04,True
RT @VickyDesintonio: Y a ustedes asambleístas que se atrevan a atropellar la democracia; sepan que la justicia me dará la razón y la histor…,68,68,False,2019-08-14 23:41:24,True
RT @VickyDesintonio: Es doloroso para mi ver que la Asamblea insiste en vulnerar la democracia; por ello informo al #Ecuador que he acudido…,68,68,False,2019-08-14 23:41:09,True
RT @VickyDesintonio: Los interpelados en este inconstitucional #JuicioPolítico; no defendemos personas; nombres o puestos; defendemos la in…,68,68,False,2019-08-14 23:40:51,True
RT @RicardoPatinoEC: #Urgente | El Relator de la #ONU contra la Tortura; Nils Mezner; solicitó al gobierno ecuatoriano "No difundir informa…,68,68,False,2019-08-14 22:52:48,True
#DictaduraEnEcuador https://t.co/xFF49J6dvK,68,68,False,2019-08-14 22:45:12,True
RT @IosuMardones10: "#FidelCastro fue como mi segundo padre. Yo viví 4 años en #Cuba y #Fidel me llamaba a las 2 de la mañana para hablar d…,68,68,False,2019-08-14 22:25:22,True
@FiscaliaEcuador @DianaSalazarM2 @RTSEcuador @notimundoec @PublicaFM @TelediarioEC @Expresoec @lahoraecuador @ecuavisa @ecuainm @eluniversocom @el_telegrafo Dra:Se cree invensible ;pero Dios y su justicia  es mas poderosa .,1,1,False,2019-04-18 22:42:49,True
RT @LuisaGonzalezEc: Cuánta equivocación; la lucha de @RicardoPatinoEC es la lucha de miles de miles de ecuatorianos a los que nos duele la…,1,1,False,2019-04-18 22:39:34,True
RT @MPerezTorres30: Oye tú..! @mariapaularomo ¿Qué vas a hacer con el chapa hijueputa y cobarde que patea a una mujer..?
¿O también es part…,1,1,False,2019-04-18 22:39:09,True
RT @kolectiVOZ: HOY #18Abr nos sumamos a la campaña #TodosSomosPatiño y compartimos con Uds esta entrevista realizada en enero donde conoce…,1,1,False,2019-04-18 22:38:10,True
RT @PesimoEcuador: @MashiRafael; esto era lo que se decía del Ecuador de la década ganada; hace apenas un año. 
Parece mentira que en tan p…,1,1,False,2019-04-18 22:37:15,True
@MashiRafael @PesimoEcuador Asi es ;quien sabe si le asesinaron .,1,1,False,2019-04-18 22:36:30,True
@MashiRafael Asi es mi Mashi ;querido. 
Me abri otra cuenta porque  me bloquiaron;por reclamar mis derechos como ciudadana  ecuatorians.
Pero este gobierno no;pasara.,1,1,False,2019-04-18 22:35:17,True
https://t.co/1Swj8BgTdT,1,1,False,2019-04-18 22:32:33,True
@malulyoliva Jajajajajjajaj... Buen punto.,52,52,False,2019-08-17 10:26:16,True
RT @DDavidVillamar: Luego de 15años d ser ejemplo d periodismo responsable y comprometido con el país; Ecuadorinmediato cierra sus puertas…,52,52,False,2019-08-17 05:00:17,True
@FlorPaladines @luisevivanco Jaajjajajajajajajajajaja,52,52,False,2019-08-17 04:56:23,True
@EvaHoustonMoli Aqui " en confianza" en todo lo que huela a dinero fácil  anda metido el cínico.,52,52,False,2019-08-16 19:15:54,True
@ArsenioVivanco @Lenin 😂😂,52,52,False,2019-08-16 13:03:46,True
@faustoof @CIDH @LaPosta_Ecu @cnegobec @eluniversocom @elcomerciocom Miren el video completo.https://t.co/wmx3XXTpwn,52,52,False,2019-08-16 08:23:26,True
@faustoof @CIDH @LaPosta_Ecu @cnegobec @eluniversocom @elcomerciocom A mi parecer los policías cumplían su deber. Solo pedían que se registrasen como a cualquier ciudadano y como "prensa" tener una autorización.  
En lo único que tienen razón es que estamos en un estado de dictadura; por el resto se lo buscaron solitos.,52,52,False,2019-08-16 08:22:32,True
@Melo52156873 @EFranLoor @JorgeGlas Qhp. Sólo causa indignación y repugnancia verle al cínico. Ojalá @JorgeGlas el de las hidroeléctricas; el de los proyectos multiproposito; el de la energía limpia; el que llegó primero a solidarizarse con Manabí; el que ama a su pueblo salga libre.,52,52,False,2019-08-15 10:53:59,True
